Month,Day,Day Of Week,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay,Airline_AS,Airline_B6,Airline_DL,Airline_EV,Airline_F9,Airline_HA,Airline_MQ,Airline_NK,Airline_OO,Airline_UA,Airline_US,Airline_VX,Airline_WN
0.0,1.2456283855620693,-1.0050684609686686,-0.6075705912306887,-0.5381438009960184,1.5225161737697603,0.9412120240697837,-0.16815229366519596,1.2777027861337744,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.40580976383845024,0.9026070243159884,1.5584376712850228,1.711479767827049,-0.04868410380585184,-0.11025946030594577,0.8720383503640353,-0.36291151842623876,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,-0.5381438009960184,3.3686764999211047,3.3143929911421073,-0.37619042247104223,0.45739563385376786,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,0.6951490024285628,-1.4819873322898331,1.4882008367831523,2.440831409087581,-1.0306842772906095,-0.8259807043436308,0.03988583514065029,1.2777027861337744,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,0.7369160349819542,0.6644228015472007,-0.16815229366519596,-0.36291151842623876,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,1.6962936318119524,1.7189162084667118,1.1885207376846358,-0.7922666800827347,-0.08947580099956987,-23.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,1.5584376712850228,-0.5381438009960184,0.01678257442646533,0.24514445263725249,1.4961527367815741,1.2777027861337744,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,1.5745002192610076,-0.5381438009960184,-0.7295375574219505,-0.8505477951000731,-1.4163810665002736,1.5511385035604435,-7.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,-1.0830576198764632,-0.9766588609831434,-0.7922666800827347,1.7698870775017788,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,1.9194038974230199,-0.5331375227249989,-0.6114281117373682,1.2881146079757277,1.5511385035604435,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,-0.4938575157856086,-0.5688451544262016,-0.5842285512768884,1.7151999340164448,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,-0.834284242593658,-0.7670196865281693,0.24792396394649655,-0.08947580099956987,-7.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,-0.7688175643613407,-0.6392708145946695,1.0800764791698816,1.0042670687071056,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,-0.5381438009960184,-0.32364415238158395,-0.2281814959368687,-0.16815229366519596,-1.4566543881329141,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.40580976383845024,0.9026070243159884,-0.6075705912306887,-0.5381438009960184,0.8154760488607349,0.6971789225557904,0.24792396394649655,0.183959916427099,-20.0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,0.22627594476988028,0.3417750096125921,-0.37619042247104223,-1.1832186707062453,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,-0.6075705912306887,-0.5381438009960184,0.278649287355734,0.2320420042338166,-0.16815229366519596,-0.36291151842623876,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,-0.6075705912306887,-0.5381438009960184,0.0036892387800018965,-0.05621186064177276,1.2881146079757277,1.2777027861337744,-14.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,0.1477159308910997,0.02895405398056046,-1.2083429376944272,1.1136413556777731,-5.0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,-1.5067685301054632,-0.05123071832634016,-0.6075705912306887,-0.5381438009960184,0.6583560211031736,0.9690547269270849,0.8720383503640353,0.183959916427099,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,-0.9562891469719568,0.42568815299482415,1.5584376712850228,1.8240770259157166,-0.9259375921189019,-0.7735709107298873,0.03988583514065029,-0.6363472358529076,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,0.6951490024285628,-1.4819873322898331,1.4502769297892941,-0.5381438009960184,-0.8866575851795117,-0.8800283040078037,1.2881146079757277,1.2230156426484406,-14.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.14466961929505628,1.3795258956371528,-0.6075705912306887,-0.5381438009960184,-0.6902575504825601,-0.5164353608124581,-0.37619042247104223,-1.1832186707062453,-2.0,0,0,0,0,0,0,0,0,1,0,0,0,0
